date,service,cost,account_id,region
2023-06-14,RDS,20.06,A8881,us-east-1
2023-06-14,S3,17.56,A2075,us-east-1
2023-06-14,RDS,139.57,A5213,eu-central-1
2023-06-14,CloudWatch,131.37,A5950,us-west-2
2023-06-14,RDS,46.81,A9322,us-east-1
2023-06-14,CloudWatch,61.53,A9510,us-west-2
2023-06-14,S3,18.33,A2432,us-east-1
2023-06-14,S3,168.89,A3178,us-east-1
2023-06-14,RDS,14.72,A4692,eu-central-1
2023-06-14,Lambda,18.18,A5420,us-west-2
2023-06-14,RDS,20.25,A3664,us-west-2
2023-06-14,Lambda,162.66,A9616,us-east-1
2023-06-15,CloudWatch,150.56,A5121,us-east-1
2023-06-15,EC2,147.38,A8509,us-east-1
2023-06-15,EC2,116.44,A2123,us-east-1
2023-06-15,RDS,51.56,A2878,eu-central-1
2023-06-15,Lambda,130.5,A8551,us-west-2
2023-06-15,CloudWatch,37.9,A2766,us-east-1
2023-06-15,CloudWatch,160.26,A4598,eu-central-1
2023-06-15,Lambda,83.11,A4064,us-east-1
2023-06-15,S3,12.4,A1408,us-east-1
2023-06-15,CloudWatch,124.86,A2360,us-east-1
2023-06-16,RDS,190.69,A7697,eu-central-1
2023-06-16,RDS,129.22,A2026,eu-central-1
2023-06-16,RDS,73.88,A8656,eu-central-1
2023-06-16,CloudWatch,88.53,A9743,eu-central-1
2023-06-16,Lambda,106.29,A4201,eu-central-1
2023-06-16,RDS,140.1,A9419,us-west-2
2023-06-16,RDS,50.04,A3385,us-east-1
2023-06-16,S3,113.84,A4738,us-west-2
2023-06-17,CloudWatch,153.44,A5487,eu-central-1
2023-06-17,CloudWatch,184.06,A1770,us-west-2
2023-06-17,EC2,162.6,A6790,us-west-2
2023-06-17,Lambda,17.95,A9371,eu-central-1
2023-06-17,Lambda,63.37,A5453,us-east-1
2023-06-17,RDS,57.9,A9164,us-west-2
2023-06-17,EC2,113.96,A4047,us-east-1
2023-06-17,Lambda,174.69,A2996,us-west-2
2023-06-18,RDS,12.34,A1068,us-west-2
2023-06-18,S3,194.35,A8591,eu-central-1
2023-06-18,Lambda,124.84,A2318,us-east-1
2023-06-18,Lambda,15.45,A5254,us-west-2
2023-06-18,RDS,196.87,A5644,us-west-2
2023-06-18,RDS,51.89,A6197,us-west-2
2023-06-18,RDS,93.56,A8662,us-east-1
2023-06-18,Lambda,22.24,A2294,eu-central-1
2023-06-18,Lambda,98.63,A4313,us-east-1
2023-06-18,CloudWatch,48.02,A9182,eu-central-1
2023-06-18,Lambda,80.64,A1882,us-east-1
2023-06-18,EC2,188.36,A7940,us-west-2
2023-06-18,Lambda,51.11,A5821,eu-central-1
2023-06-18,Lambda,105.56,A2014,us-west-2
2023-06-19,CloudWatch,180.79,A1475,us-east-1
2023-06-19,CloudWatch,11.76,A8187,eu-central-1
2023-06-19,RDS,112.94,A7208,us-west-2
2023-06-19,S3,123.06,A3501,us-east-1
2023-06-19,RDS,113.68,A9650,us-west-2
2023-06-19,RDS,37.82,A3285,us-east-1
2023-06-19,S3,113.56,A3444,us-east-1
2023-06-19,CloudWatch,34.25,A7094,us-west-2
2023-06-19,EC2,185.99,A5222,us-west-2
2023-06-19,EC2,80.65,A5191,us-east-1
2023-06-19,S3,30.28,A5023,eu-central-1
2023-06-19,Lambda,96.49,A5431,eu-central-1
2023-06-19,S3,51.29,A1622,us-west-2
2023-06-19,EC2,36.62,A2924,us-east-1
2023-06-19,S3,76.7,A1171,us-east-1
2023-06-20,S3,140.53,A7658,us-east-1
2023-06-20,RDS,164.55,A8793,us-west-2
2023-06-20,Lambda,128.35,A5874,eu-central-1
2023-06-20,Lambda,142.5,A8926,eu-central-1
2023-06-20,Lambda,89.03,A2889,us-east-1
2023-06-20,CloudWatch,29.48,A2473,eu-central-1
2023-06-20,RDS,29.92,A6538,eu-central-1
2023-06-20,Lambda,147.38,A7508,us-east-1
2023-06-20,Lambda,181.04,A2927,eu-central-1
2023-06-20,CloudWatch,47.15,A4632,eu-central-1
2023-06-20,CloudWatch,95.79,A6103,eu-central-1
2023-06-20,S3,41.1,A2225,eu-central-1
2023-06-21,Lambda,76.31,A1526,us-east-1
2023-06-21,S3,89.55,A2194,us-east-1
2023-06-21,CloudWatch,9.71,A8332,us-east-1
2023-06-21,RDS,95.36,A6518,us-west-2
2023-06-21,RDS,196.92,A1095,us-east-1
2023-06-21,Lambda,92.37,A4000,us-east-1
2023-06-21,RDS,177.3,A5697,us-east-1
2023-06-22,CloudWatch,30.64,A1561,us-east-1
2023-06-22,RDS,135.01,A8265,eu-central-1
2023-06-22,CloudWatch,59.38,A1054,us-east-1
2023-06-22,RDS,164.89,A3406,us-west-2
2023-06-22,Lambda,27.34,A7155,us-east-1
2023-06-22,RDS,153.44,A6582,us-west-2
2023-06-22,CloudWatch,79.91,A1468,us-east-1
2023-06-22,EC2,124.61,A5972,us-east-1
2023-06-22,RDS,50.54,A1776,eu-central-1
2023-06-22,S3,133.03,A2914,eu-central-1
2023-06-23,Lambda,167.62,A4012,us-west-2
2023-06-23,EC2,172.75,A8186,us-east-1
2023-06-23,Lambda,163.02,A1659,eu-central-1
2023-06-23,S3,144.45,A4445,us-west-2
2023-06-23,S3,130.86,A4782,eu-central-1
2023-06-23,Lambda,194.29,A7297,us-east-1
2023-06-23,EC2,114.18,A8744,eu-central-1
2023-06-23,S3,176.19,A6820,eu-central-1
2023-06-23,EC2,100.23,A5261,us-west-2
2023-06-23,Lambda,62.59,A9816,us-west-2
2023-06-23,Lambda,127.36,A2465,eu-central-1
2023-06-24,EC2,47.3,A1851,eu-central-1
2023-06-24,EC2,82.69,A4707,us-west-2
2023-06-24,RDS,111.33,A8424,us-west-2
2023-06-24,CloudWatch,15.82,A8013,us-east-1
2023-06-24,S3,19.39,A1539,us-west-2
2023-06-25,RDS,137.82,A8306,us-west-2
2023-06-25,EC2,48.06,A6686,eu-central-1
2023-06-25,S3,145.65,A5429,eu-central-1
2023-06-25,EC2,92.49,A2907,us-east-1
2023-06-25,RDS,127.44,A3538,eu-central-1
2023-06-26,Lambda,168.83,A5895,eu-central-1
2023-06-26,S3,24.84,A8986,us-east-1
2023-06-26,S3,9.53,A9876,us-east-1
2023-06-26,CloudWatch,65.01,A4379,us-west-2
2023-06-26,RDS,174.77,A3800,us-east-1
2023-06-26,RDS,116.87,A7178,us-east-1
2023-06-27,CloudWatch,106.06,A2418,us-east-1
2023-06-27,Lambda,135.89,A6420,eu-central-1
2023-06-27,RDS,98.66,A2984,us-east-1
2023-06-27,CloudWatch,135.02,A1460,us-west-2
2023-06-27,S3,22.47,A4646,us-west-2
2023-06-27,Lambda,164.8,A7394,us-west-2
2023-06-27,RDS,96.44,A7028,us-east-1
2023-06-28,EC2,76.57,A8577,eu-central-1
2023-06-28,EC2,21.65,A3914,us-west-2
2023-06-28,S3,39.0,A1489,us-east-1
2023-06-28,CloudWatch,138.01,A5490,eu-central-1
2023-06-28,RDS,9.99,A1071,us-east-1
2023-06-28,S3,36.84,A9181,us-east-1
2023-06-28,RDS,54.88,A4877,us-east-1
2023-06-28,RDS,42.73,A4965,eu-central-1
2023-06-28,CloudWatch,74.66,A2974,us-east-1
2023-06-28,RDS,8.28,A9425,us-east-1
2023-06-28,Lambda,39.92,A3624,us-east-1
2023-06-28,EC2,112.81,A4552,eu-central-1
2023-06-28,Lambda,141.67,A3963,us-west-2
2023-06-28,Lambda,151.82,A2132,eu-central-1
2023-06-28,CloudWatch,49.98,A7459,us-west-2
2023-06-29,EC2,6.54,A4689,us-west-2
2023-06-29,S3,55.95,A5776,us-east-1
2023-06-29,S3,16.28,A9897,us-west-2
2023-06-29,CloudWatch,150.16,A8780,us-west-2
2023-06-29,S3,62.33,A8477,eu-central-1
2023-06-29,S3,82.93,A1610,eu-central-1
2023-06-29,S3,93.22,A3303,eu-central-1
2023-06-29,S3,64.55,A1721,us-east-1
2023-06-29,CloudWatch,194.74,A5916,eu-central-1
2023-06-29,RDS,36.49,A5713,us-east-1
2023-06-29,EC2,100.47,A1812,us-west-2
2023-06-29,RDS,90.65,A4878,us-east-1
2023-06-29,S3,19.95,A4403,us-west-2
2023-06-29,CloudWatch,192.72,A2093,us-east-1
2023-06-30,CloudWatch,136.81,A8979,eu-central-1
2023-06-30,CloudWatch,167.43,A6126,us-east-1
2023-06-30,CloudWatch,100.02,A2818,eu-central-1
2023-06-30,CloudWatch,107.37,A9542,us-east-1
2023-06-30,CloudWatch,28.72,A4959,eu-central-1
2023-06-30,Lambda,89.82,A4382,us-east-1
2023-06-30,Lambda,185.42,A7816,us-west-2
2023-06-30,RDS,194.84,A9443,us-west-2
2023-06-30,EC2,105.46,A3039,us-west-2
2023-06-30,Lambda,197.26,A7985,us-west-2
2023-06-30,Lambda,154.53,A9739,us-east-1
2023-06-30,S3,71.4,A9269,us-west-2
2023-06-30,Lambda,74.68,A1600,us-east-1
2023-07-01,EC2,182.09,A7579,us-west-2
2023-07-01,RDS,14.12,A7716,us-east-1
2023-07-01,S3,121.47,A3719,eu-central-1
2023-07-01,RDS,101.37,A6260,us-east-1
2023-07-01,RDS,121.65,A1601,eu-central-1
2023-07-01,CloudWatch,123.15,A7392,us-east-1
2023-07-02,EC2,161.96,A9481,eu-central-1
2023-07-02,Lambda,106.51,A2646,eu-central-1
2023-07-02,S3,153.36,A2982,eu-central-1
2023-07-02,Lambda,163.29,A7632,us-west-2
2023-07-02,CloudWatch,81.96,A9756,eu-central-1
2023-07-02,CloudWatch,185.3,A9549,us-east-1
2023-07-02,CloudWatch,180.03,A7429,us-west-2
2023-07-02,EC2,91.1,A8566,eu-central-1
2023-07-02,RDS,11.15,A4931,eu-central-1
2023-07-02,S3,133.93,A6911,eu-central-1
2023-07-02,RDS,54.36,A5218,eu-central-1
2023-07-03,Lambda,193.52,A7859,us-west-2
2023-07-03,CloudWatch,10.32,A8420,us-west-2
2023-07-03,Lambda,163.62,A3203,us-east-1
2023-07-03,EC2,125.46,A6365,us-west-2
2023-07-03,RDS,49.87,A3868,us-west-2
2023-07-03,CloudWatch,136.32,A9880,us-west-2
2023-07-03,Lambda,97.62,A2793,us-west-2
2023-07-03,CloudWatch,128.31,A1140,eu-central-1
2023-07-03,RDS,95.64,A7239,us-east-1
2023-07-03,Lambda,131.85,A3677,us-east-1
2023-07-03,CloudWatch,112.95,A3377,eu-central-1
2023-07-03,S3,184.35,A4856,us-west-2
2023-07-03,EC2,57.97,A9900,eu-central-1
2023-07-03,Lambda,44.94,A7842,us-west-2
2023-07-03,CloudWatch,125.17,A4401,us-east-1
2023-07-04,EC2,83.6,A4207,us-west-2
2023-07-04,CloudWatch,192.06,A5407,us-west-2
2023-07-04,S3,133.82,A3748,us-west-2
2023-07-04,S3,67.92,A7354,us-east-1
2023-07-04,EC2,104.07,A5757,us-west-2
2023-07-04,EC2,91.66,A7234,us-east-1
2023-07-04,CloudWatch,166.25,A1621,us-east-1
2023-07-04,RDS,163.52,A7164,eu-central-1
2023-07-04,CloudWatch,164.42,A2838,us-east-1
2023-07-04,EC2,69.32,A9118,us-east-1
2023-07-04,RDS,46.57,A5828,eu-central-1
2023-07-05,S3,105.24,A6582,us-east-1
2023-07-05,RDS,76.39,A2326,eu-central-1
2023-07-05,EC2,176.0,A3608,eu-central-1
2023-07-05,S3,68.39,A6895,us-east-1
2023-07-05,CloudWatch,149.47,A7250,eu-central-1
2023-07-05,EC2,181.81,A7066,us-west-2
2023-07-05,EC2,179.78,A2159,us-east-1
2023-07-05,RDS,119.14,A5659,us-east-1
2023-07-05,CloudWatch,17.98,A9405,us-west-2
2023-07-05,CloudWatch,101.99,A3899,us-west-2
2023-07-05,RDS,7.53,A3695,us-east-1
2023-07-05,CloudWatch,135.78,A3899,eu-central-1
2023-07-05,S3,103.17,A6751,us-east-1
2023-07-06,S3,137.81,A7720,eu-central-1
2023-07-06,RDS,114.17,A2658,eu-central-1
2023-07-06,RDS,89.18,A3542,us-east-1
2023-07-06,CloudWatch,148.94,A1246,us-east-1
2023-07-06,RDS,138.0,A2379,eu-central-1
2023-07-06,Lambda,121.41,A4501,us-west-2
2023-07-06,EC2,130.53,A6151,us-east-1
2023-07-07,Lambda,39.09,A8442,us-west-2
2023-07-07,Lambda,175.75,A8912,us-east-1
2023-07-07,RDS,76.02,A3608,us-east-1
2023-07-07,CloudWatch,57.46,A7694,us-west-2
2023-07-07,S3,138.82,A2816,eu-central-1
2023-07-07,RDS,40.61,A3122,us-west-2
2023-07-07,Lambda,83.19,A3213,us-west-2
2023-07-07,Lambda,134.34,A7553,eu-central-1
2023-07-07,EC2,21.03,A5772,us-west-2
2023-07-07,EC2,130.38,A9038,eu-central-1
2023-07-07,CloudWatch,15.62,A6765,us-west-2
2023-07-07,CloudWatch,76.18,A9645,eu-central-1
2023-07-08,RDS,86.62,A6494,us-west-2
2023-07-08,Lambda,137.61,A1118,us-west-2
2023-07-08,S3,118.93,A8822,eu-central-1
2023-07-08,CloudWatch,92.88,A5862,us-west-2
2023-07-08,EC2,177.68,A2925,us-east-1
2023-07-08,Lambda,151.56,A9621,eu-central-1
2023-07-08,Lambda,10.06,A4667,eu-central-1
2023-07-08,RDS,105.43,A9906,eu-central-1
2023-07-08,EC2,62.0,A6001,eu-central-1
2023-07-08,Lambda,50.2,A5582,eu-central-1
2023-07-08,CloudWatch,56.98,A8132,us-west-2
2023-07-09,EC2,16.8,A9341,us-west-2
2023-07-09,Lambda,80.73,A4209,us-east-1
2023-07-09,CloudWatch,75.68,A1765,eu-central-1
2023-07-09,RDS,174.26,A8645,eu-central-1
2023-07-09,S3,24.26,A4267,us-east-1
2023-07-09,EC2,154.66,A5951,us-west-2
2023-07-09,EC2,53.94,A8976,us-east-1
2023-07-09,S3,176.88,A5213,us-west-2
2023-07-09,EC2,194.71,A7784,eu-central-1
2023-07-09,Lambda,7.9,A2907,us-east-1
2023-07-09,S3,61.52,A4168,eu-central-1
2023-07-09,CloudWatch,7.58,A2265,eu-central-1
2023-07-10,EC2,145.37,A8739,us-west-2
2023-07-10,RDS,148.39,A6239,eu-central-1
2023-07-10,RDS,88.07,A8394,eu-central-1
2023-07-10,RDS,198.51,A2914,us-east-1
2023-07-10,RDS,167.09,A3809,eu-central-1
2023-07-10,Lambda,127.6,A4936,us-east-1
2023-07-10,Lambda,129.92,A3983,us-west-2
2023-07-10,S3,81.52,A6606,us-east-1
2023-07-10,RDS,106.64,A1721,us-east-1
2023-07-10,CloudWatch,50.51,A2436,eu-central-1
2023-07-10,EC2,40.22,A2429,eu-central-1
2023-07-10,RDS,100.64,A6139,us-west-2
2023-07-11,EC2,87.75,A1589,us-west-2
2023-07-11,RDS,66.39,A2704,us-west-2
2023-07-11,CloudWatch,13.57,A5018,eu-central-1
2023-07-11,EC2,97.12,A5169,eu-central-1
2023-07-11,CloudWatch,105.31,A7400,eu-central-1
2023-07-11,RDS,11.93,A7285,us-east-1
2023-07-11,EC2,42.29,A2536,eu-central-1
2023-07-11,S3,53.91,A3871,eu-central-1
2023-07-11,S3,185.16,A7397,us-east-1
2023-07-11,CloudWatch,149.25,A3554,eu-central-1
2023-07-11,EC2,194.4,A7014,us-east-1
2023-07-12,RDS,128.99,A2695,eu-central-1
2023-07-12,EC2,103.97,A3191,eu-central-1
2023-07-12,CloudWatch,67.15,A1323,us-west-2
2023-07-12,EC2,194.73,A3297,us-west-2
2023-07-12,RDS,199.72,A5963,us-east-1
2023-07-12,Lambda,77.39,A4402,us-west-2
2023-07-12,CloudWatch,68.86,A1552,us-east-1
2023-07-12,EC2,91.6,A7752,us-east-1
2023-07-12,Lambda,71.23,A7830,us-east-1
2023-07-12,EC2,194.88,A1579,eu-central-1
2023-07-12,Lambda,166.01,A9707,us-west-2
2023-07-12,EC2,69.64,A5376,eu-central-1
2023-07-12,RDS,138.25,A8513,us-east-1
2023-07-12,Lambda,35.92,A6892,us-east-1
2023-07-12,S3,128.42,A8667,us-east-1
2023-07-13,Lambda,135.58,A7684,us-west-2
2023-07-13,EC2,154.09,A5808,us-west-2
2023-07-13,Lambda,69.78,A3746,eu-central-1
2023-07-13,EC2,87.29,A5935,eu-central-1
2023-07-13,CloudWatch,68.82,A3624,us-west-2
2023-07-13,EC2,47.89,A8922,us-west-2
2023-07-14,CloudWatch,143.83,A6522,eu-central-1
2023-07-14,EC2,107.08,A6694,us-west-2
2023-07-14,S3,73.64,A5584,eu-central-1
2023-07-14,CloudWatch,123.2,A2440,eu-central-1
2023-07-14,EC2,168.25,A6367,eu-central-1
2023-07-14,S3,44.46,A4238,us-west-2
2023-07-14,EC2,68.23,A5016,eu-central-1
2023-07-14,Lambda,42.54,A9429,us-west-2
2023-07-14,EC2,102.9,A9824,eu-central-1
2023-07-14,S3,92.56,A3130,us-east-1
2023-07-14,Lambda,186.84,A8198,us-east-1
2023-07-14,RDS,116.67,A9921,us-east-1
2023-07-15,S3,8.23,A5218,eu-central-1
2023-07-15,EC2,125.01,A1552,us-east-1
2023-07-15,S3,135.69,A8220,us-east-1
2023-07-15,CloudWatch,99.42,A7615,us-east-1
2023-07-15,CloudWatch,113.12,A3747,us-west-2
2023-07-15,Lambda,11.6,A1314,us-west-2
2023-07-15,EC2,35.17,A5705,us-east-1
2023-07-15,RDS,12.0,A3438,eu-central-1
2023-07-15,Lambda,8.27,A2156,eu-central-1
2023-07-15,RDS,117.72,A4900,us-west-2
2023-07-15,EC2,196.69,A6389,eu-central-1
2023-07-15,EC2,41.27,A4282,us-west-2
2023-07-15,CloudWatch,185.92,A5579,eu-central-1
2023-07-15,Lambda,189.03,A9382,us-west-2
2023-07-15,RDS,195.51,A7333,eu-central-1
2023-07-16,RDS,196.83,A9000,us-west-2
2023-07-16,CloudWatch,115.7,A8276,eu-central-1
2023-07-16,EC2,35.47,A7617,eu-central-1
2023-07-16,EC2,95.43,A7078,us-east-1
2023-07-16,Lambda,152.28,A7291,us-west-2
2023-07-16,Lambda,7.35,A8760,eu-central-1
2023-07-16,RDS,143.44,A9144,eu-central-1
2023-07-16,Lambda,84.87,A2296,eu-central-1
2023-07-16,RDS,161.67,A3193,eu-central-1
2023-07-16,EC2,40.84,A5385,eu-central-1
2023-07-16,Lambda,9.45,A8985,us-west-2
2023-07-16,CloudWatch,191.7,A4909,us-west-2
2023-07-16,RDS,133.62,A3820,us-east-1
2023-07-16,S3,113.42,A9844,us-east-1
2023-07-16,CloudWatch,189.05,A6371,us-east-1
2023-07-17,RDS,29.45,A9603,eu-central-1
2023-07-17,CloudWatch,169.45,A5717,us-west-2
2023-07-17,S3,119.8,A3670,us-west-2
2023-07-17,Lambda,105.06,A2520,us-east-1
2023-07-17,S3,7.52,A6400,eu-central-1
2023-07-17,S3,146.03,A6384,us-east-1
2023-07-17,S3,137.55,A3206,us-west-2
2023-07-17,S3,189.13,A3482,eu-central-1
2023-07-17,RDS,14.7,A6969,us-east-1
2023-07-17,CloudWatch,183.13,A9303,eu-central-1
2023-07-17,Lambda,142.09,A5688,us-east-1
2023-07-17,EC2,78.65,A6926,us-west-2
2023-07-17,CloudWatch,117.51,A5183,us-west-2
2023-07-17,Lambda,10.31,A3277,us-east-1
2023-07-18,EC2,14.29,A2995,us-east-1
2023-07-18,S3,128.1,A4795,eu-central-1
2023-07-18,RDS,138.26,A8915,eu-central-1
2023-07-18,RDS,47.23,A7799,us-west-2
2023-07-18,RDS,142.19,A8052,eu-central-1
2023-07-18,CloudWatch,172.47,A5162,us-west-2
2023-07-18,EC2,20.56,A6554,us-west-2
2023-07-18,Lambda,94.63,A5012,us-east-1
2023-07-18,S3,151.99,A7181,eu-central-1
2023-07-19,Lambda,117.01,A9199,us-east-1
2023-07-19,S3,153.09,A1042,eu-central-1
2023-07-19,EC2,55.46,A9958,eu-central-1
2023-07-19,RDS,138.37,A2841,us-west-2
2023-07-19,CloudWatch,67.1,A5230,eu-central-1
2023-07-19,S3,190.48,A3910,us-east-1
2023-07-19,CloudWatch,74.62,A8916,us-east-1
2023-07-19,RDS,133.21,A7024,us-east-1
2023-07-20,CloudWatch,99.85,A6568,us-east-1
2023-07-20,EC2,197.41,A9329,us-east-1
2023-07-20,S3,88.48,A8330,eu-central-1
2023-07-20,EC2,43.89,A7410,eu-central-1
2023-07-20,Lambda,195.99,A9491,us-east-1
2023-07-20,EC2,154.59,A5139,us-west-2
2023-07-20,Lambda,123.78,A9382,us-west-2
2023-07-20,RDS,21.26,A8859,eu-central-1
2023-07-20,S3,114.33,A5994,us-west-2
2023-07-20,RDS,26.77,A8089,us-west-2
2023-07-20,Lambda,61.36,A6614,us-west-2
2023-07-20,EC2,114.5,A4988,us-east-1
2023-07-20,RDS,151.58,A8080,us-west-2
2023-07-21,S3,60.52,A4447,us-east-1
2023-07-21,RDS,131.94,A4449,us-east-1
2023-07-21,EC2,108.93,A6665,us-west-2
2023-07-21,S3,108.71,A9582,us-west-2
2023-07-21,RDS,103.18,A1896,us-west-2
2023-07-21,EC2,143.67,A4316,us-west-2
2023-07-21,CloudWatch,83.75,A6841,us-west-2
2023-07-21,Lambda,117.61,A8617,us-west-2
2023-07-22,RDS,137.66,A4046,eu-central-1
2023-07-22,CloudWatch,183.83,A5209,us-west-2
2023-07-22,RDS,14.44,A4039,eu-central-1
2023-07-22,S3,183.58,A8475,eu-central-1
2023-07-22,S3,123.57,A2575,us-west-2
2023-07-22,EC2,134.36,A2628,us-east-1
2023-07-22,Lambda,96.85,A9516,us-east-1
2023-07-22,Lambda,112.87,A8339,us-east-1
2023-07-22,EC2,42.86,A9314,us-east-1
2023-07-23,EC2,139.7,A8628,eu-central-1
2023-07-23,EC2,107.55,A5013,eu-central-1
2023-07-23,EC2,26.93,A8971,eu-central-1
2023-07-23,RDS,161.99,A2294,eu-central-1
2023-07-23,RDS,14.94,A4598,us-east-1
2023-07-23,Lambda,23.9,A7086,eu-central-1
2023-07-23,Lambda,25.55,A9854,us-east-1
2023-07-23,Lambda,103.04,A5651,us-east-1
2023-07-23,RDS,16.37,A4472,eu-central-1
2023-07-23,Lambda,102.53,A4883,eu-central-1
2023-07-23,EC2,118.58,A6926,us-west-2
2023-07-23,RDS,126.14,A1418,us-west-2
2023-07-23,Lambda,141.4,A7336,us-east-1
2023-07-24,EC2,181.02,A5737,us-east-1
2023-07-24,EC2,110.83,A9536,us-west-2
2023-07-24,CloudWatch,126.89,A9038,eu-central-1
2023-07-24,CloudWatch,122.81,A2441,eu-central-1
2023-07-24,Lambda,80.86,A9300,eu-central-1
2023-07-24,S3,57.83,A2181,us-east-1
2023-07-24,RDS,46.31,A6331,us-east-1
2023-07-24,RDS,161.69,A5198,eu-central-1
2023-07-24,EC2,39.9,A7037,eu-central-1
2023-07-24,EC2,48.96,A3518,us-east-1
2023-07-24,Lambda,103.54,A3066,us-east-1
2023-07-25,EC2,25.66,A1590,eu-central-1
2023-07-25,CloudWatch,100.65,A8473,eu-central-1
2023-07-25,Lambda,51.12,A4830,us-east-1
2023-07-25,CloudWatch,125.26,A4302,us-west-2
2023-07-25,CloudWatch,100.56,A1059,us-west-2
2023-07-25,CloudWatch,75.54,A1355,us-east-1
2023-07-25,Lambda,24.91,A9354,us-east-1
2023-07-25,EC2,196.7,A8187,us-east-1
2023-07-25,CloudWatch,183.92,A7701,eu-central-1
2023-07-25,S3,145.04,A6370,eu-central-1
2023-07-26,RDS,45.43,A6469,us-east-1
2023-07-26,RDS,76.32,A7801,us-east-1
2023-07-26,CloudWatch,63.08,A8558,us-east-1
2023-07-26,CloudWatch,166.14,A5728,us-east-1
2023-07-26,RDS,58.49,A9228,us-west-2
2023-07-26,S3,131.77,A3269,us-west-2
2023-07-26,S3,69.45,A4381,us-west-2
2023-07-26,CloudWatch,17.13,A9533,us-east-1
2023-07-26,EC2,11.39,A9574,eu-central-1
2023-07-26,CloudWatch,108.95,A8668,us-east-1
2023-07-26,RDS,180.82,A5771,us-west-2
2023-07-26,EC2,74.25,A7013,eu-central-1
2023-07-27,Lambda,108.54,A9345,us-west-2
2023-07-27,S3,83.16,A2357,eu-central-1
2023-07-27,CloudWatch,128.91,A4088,eu-central-1
2023-07-27,CloudWatch,183.95,A9383,us-east-1
2023-07-27,RDS,108.48,A7744,eu-central-1
2023-07-27,CloudWatch,191.35,A2796,us-west-2
2023-07-27,S3,94.01,A5931,us-west-2
2023-07-27,RDS,6.24,A8784,eu-central-1
2023-07-27,CloudWatch,152.37,A9703,us-west-2
2023-07-27,S3,98.15,A9777,eu-central-1
2023-07-27,EC2,160.88,A1719,us-west-2
2023-07-27,EC2,167.06,A4817,us-west-2
2023-07-28,RDS,178.67,A3204,us-west-2
2023-07-28,EC2,93.2,A5528,us-west-2
2023-07-28,RDS,157.91,A9953,us-east-1
2023-07-28,Lambda,71.1,A1947,us-east-1
2023-07-28,EC2,96.68,A4493,eu-central-1
2023-07-28,RDS,35.85,A2104,us-east-1
2023-07-28,S3,168.6,A7992,eu-central-1
2023-07-28,CloudWatch,161.48,A5493,eu-central-1
2023-07-28,RDS,169.33,A4781,us-west-2
2023-07-28,EC2,118.04,A2956,us-west-2
2023-07-28,EC2,153.07,A4141,us-west-2
2023-07-28,S3,27.85,A8833,us-east-1
2023-07-28,RDS,133.68,A5681,us-west-2
2023-07-28,S3,195.48,A4708,eu-central-1
2023-07-28,Lambda,102.57,A2622,us-east-1
2023-07-29,S3,187.47,A6873,us-west-2
2023-07-29,CloudWatch,52.11,A1502,us-west-2
2023-07-29,S3,91.47,A8461,us-west-2
2023-07-29,S3,139.46,A3674,us-east-1
2023-07-29,Lambda,196.58,A4988,us-east-1
2023-07-29,EC2,105.39,A6689,us-east-1
2023-07-29,EC2,62.69,A8383,us-west-2
2023-07-29,CloudWatch,141.8,A1192,eu-central-1
2023-07-29,Lambda,162.73,A6863,eu-central-1
2023-07-29,CloudWatch,175.53,A7409,us-west-2
2023-07-29,CloudWatch,130.7,A1003,us-west-2
2023-07-30,Lambda,160.36,A4565,us-west-2
2023-07-30,CloudWatch,87.2,A8132,us-west-2
2023-07-30,EC2,125.33,A4593,us-east-1
2023-07-30,Lambda,108.26,A3182,us-west-2
2023-07-30,CloudWatch,8.2,A9598,us-west-2
2023-07-30,CloudWatch,115.32,A5398,us-east-1
2023-07-30,EC2,69.74,A5448,eu-central-1
2023-07-30,S3,97.88,A5964,eu-central-1
2023-07-30,S3,73.48,A3052,eu-central-1
2023-07-30,Lambda,36.08,A2687,us-west-2
2023-07-30,S3,188.11,A6112,us-east-1
2023-07-31,RDS,146.83,A7862,us-east-1
2023-07-31,CloudWatch,107.82,A8418,eu-central-1
2023-07-31,S3,161.22,A3920,us-west-2
2023-07-31,S3,81.34,A1826,us-east-1
2023-07-31,CloudWatch,106.54,A9269,us-east-1
2023-07-31,Lambda,82.22,A7332,eu-central-1
2023-07-31,Lambda,86.38,A1885,eu-central-1
2023-07-31,Lambda,147.63,A6691,us-east-1
2023-07-31,EC2,31.6,A8184,eu-central-1
2023-08-01,RDS,104.88,A5452,us-west-2
2023-08-01,Lambda,78.89,A4425,us-east-1
2023-08-01,CloudWatch,106.0,A1360,us-east-1
2023-08-01,Lambda,149.89,A6227,eu-central-1
2023-08-01,RDS,161.68,A7742,eu-central-1
2023-08-01,CloudWatch,146.38,A5580,us-west-2
2023-08-01,CloudWatch,36.03,A5596,eu-central-1
2023-08-01,EC2,91.69,A6352,us-west-2
2023-08-01,EC2,28.05,A7196,us-east-1
2023-08-01,S3,174.62,A1259,us-west-2
2023-08-01,EC2,107.15,A5913,eu-central-1
2023-08-01,Lambda,179.54,A5886,us-east-1
2023-08-01,EC2,91.79,A8798,us-west-2
2023-08-01,S3,32.06,A5708,us-east-1
2023-08-02,EC2,39.85,A9469,eu-central-1
2023-08-02,EC2,29.5,A3049,us-west-2
2023-08-02,Lambda,146.97,A2735,us-west-2
